geoid,year,phys_30_cnt
51153901305,2017,331
51153901305,2018,319
51153901305,2019,325
51153901305,2020,530
51153901305,2021,545
51061930305,2017,140
51061930305,2018,130
51061930305,2019,131
51061930205,2017,147
51061930205,2018,134
51061930205,2019,132
51061930405,2017,146
51061930405,2018,136
51061930405,2019,139
51061930302,2020,133
51061930302,2021,140
51061930402,2017,178
51061930402,2018,176
51061930402,2019,177
51061930402,2020,336
51061930402,2021,352
51061930306,2017,133
51061930306,2018,123
51061930306,2019,125
51061930303,2017,163
51061930303,2018,154
51061930303,2019,158
51061930204,2017,71
51061930204,2018,79
51061930204,2019,77
51047930300,2017,36
51047930300,2018,30
51047930300,2019,30
51109950303,2017,50
51109950303,2018,43
51109950303,2019,39
51177020405,2017,72
51177020405,2018,68
51177020405,2019,64
51177020407,2017,71
51177020407,2018,71
51177020407,2019,65
51177020407,2020,140
51177020407,2021,136
51167030200,2018,10
51167030200,2019,9
51167030200,2020,4
51167030200,2021,4
51167030201,2018,5
51167030201,2019,4
51167030201,2020,9
51167030201,2021,9
51051040400,2018,9
51051040400,2019,10
51051040400,2020,10
51051040400,2021,9
51195930700,2018,51
51195930700,2019,47
51195930700,2020,44
51195930700,2021,43
51051040300,2018,38
51051040300,2019,36
51051040300,2020,34
51051040300,2021,32
51051040200,2018,38
51051040200,2019,36
51051040200,2020,34
51051040200,2021,32
51027010200,2018,1
51027010200,2019,1
51027010200,2020,1
51027010200,2021,1
51720960100,2017,55
51720960100,2018,53
51720960100,2019,48
51720960100,2020,45
51720960100,2021,43
51195931600,2017,56
51195931600,2018,54
51195931600,2019,49
51195931600,2020,46
51195931600,2021,45
51195931500,2017,54
51195931500,2018,51
51195931500,2019,46
51195931500,2020,43
51195931500,2021,42
51195931400,2017,55
51195931400,2018,52
51195931400,2019,46
51195931400,2020,43
51195931400,2021,42
51195931000,2017,52
51195931000,2018,49
51195931000,2019,44
51195931000,2020,41
51195931000,2021,40
51195930900,2017,54
51195930900,2018,51
51195930900,2019,46
51195930900,2020,43
51195930900,2021,42
51051040400,2017,9
51195930800,2017,43
51195930800,2018,39
51195930800,2019,37
51195930800,2020,35
51195930800,2021,33
51195930700,2017,53
51051040300,2017,41
51051040200,2017,41
51195931700,2017,44
51195931700,2018,40
51195931700,2019,37
51195931700,2020,40
51195931700,2021,39
51097950400,2017,27
51097950400,2018,27
51097950400,2019,27
51097950400,2020,30
51097950400,2021,27
51057950800,2017,16
51057950800,2018,17
51057950800,2019,15
51057950800,2020,15
51057950800,2021,13
51159040200,2017,23
51159040200,2018,22
51159040200,2019,15
51159040200,2020,19
51159040200,2021,16
51057950700,2017,20
51057950700,2018,20
51057950700,2019,17
51057950700,2020,18
51057950700,2021,17
51159040100,2017,20
51159040100,2018,19
51159040100,2019,15
51159040100,2020,17
51159040100,2021,14
51193010102,2017,19
51193010102,2018,18
51193010102,2019,14
51193010102,2020,16
51193010102,2021,13
51193010100,2017,20
51193010100,2018,19
51193010100,2019,15
51193010100,2020,16
51193010100,2021,13
51119950900,2017,34
51119950900,2018,30
51119950900,2019,27
51119950900,2020,30
51119950900,2021,29
51133020100,2017,21
51133020100,2018,20
51133020100,2019,13
51133020100,2020,14
51133020100,2021,12
51193010101,2017,15
51193010101,2018,14
51193010101,2019,12
51193010101,2020,12
51193010101,2021,12
51193010200,2017,15
51193010200,2018,14
51193010200,2019,12
51193010200,2020,14
51193010200,2021,14
51179010108,2021,447
51153901102,2021,492
51153901100,2021,332
51153901001,2021,456
51153980100,2021,489
51153901005,2021,835
51153901306,2021,985
51179010108,2017,310
51179010108,2018,306
51179010108,2019,310
51179010108,2020,439
51153901102,2017,366
51153901102,2018,361
51153901102,2019,369
51153901102,2020,485
51153901100,2017,432
51153901100,2018,411
51153901100,2019,421
51153901100,2020,325
51153901001,2017,559
51153901001,2018,534
51153901001,2019,551
51153901001,2020,446
51153980100,2017,330
51153980100,2018,325
51153980100,2019,336
51153980100,2020,481
51153901005,2017,533
51153901005,2018,520
51153901005,2019,539
51153901005,2020,813
51153901306,2017,710
51153901306,2018,700
51153901306,2019,739
51153901306,2020,939
51179010107,2017,220
51179010107,2018,217
51179010107,2019,209
51179010107,2020,314
51179010107,2021,315
51179010211,2017,254
51179010211,2018,250
51179010211,2019,249
51179010211,2020,365
51179010211,2021,370
51179010103,2017,267
51179010103,2018,263
51179010103,2019,265
51179010103,2020,378
51179010103,2021,385
51179010212,2017,246
51179010212,2018,245
51179010212,2019,244
51179010212,2020,359
51179010212,2021,362
51179010216,2017,207
51179010216,2018,203
51179010216,2019,196
51179010216,2020,311
51179010216,2021,315
51179010207,2017,359
51179010207,2018,339
51179010207,2019,338
51179010207,2020,216
51179010207,2021,219
51179010215,2017,164
51179010215,2018,170
51179010215,2019,160
51179010215,2020,273
51179010215,2021,273
51179010201,2017,284
51179010201,2018,283
51179010201,2019,281
51179010201,2020,387
51179010201,2021,394
51153901014,2017,239
51153901014,2018,233
51153901014,2019,238
51153901014,2020,341
51153901014,2021,347
51179010105,2017,138
51179010105,2018,147
51179010105,2019,137
51179010105,2020,247
51179010105,2021,249
51179010213,2017,140
51179010213,2018,149
51179010213,2019,138
51179010213,2020,250
51179010213,2021,250
51179010214,2017,152
51179010214,2018,159
51179010214,2019,150
51179010214,2020,264
51179010214,2021,263
51153901416,2017,548
51153901416,2018,533
51153901416,2019,550
51153901416,2020,781
51153901416,2021,816
51179010106,2017,131
51179010106,2018,135
51179010106,2019,125
51179010106,2020,227
51179010106,2021,232
51179010218,2017,137
51179010218,2018,141
51179010218,2019,129
51179010218,2020,239
51179010218,2021,240
51179010204,2017,280
51179010204,2018,268
51179010204,2019,262
51179010204,2020,138
51179010204,2021,141
51179010210,2017,133
51179010210,2018,137
51179010210,2019,127
51179010210,2020,235
51179010210,2021,238
51179010217,2017,138
51179010217,2018,143
51179010217,2019,132
51179010217,2020,242
51179010217,2021,243
51179010219,2017,137
51179010219,2018,143
51179010219,2019,133
51179010219,2020,238
51179010219,2021,242
51179010205,2017,193
51179010205,2018,188
51179010205,2019,178
51179010205,2020,298
51179010205,2021,305
51179010206,2017,174
51179010206,2018,171
51179010206,2019,162
51179010206,2020,265
51179010206,2021,271
51153901414,2017,511
51153901414,2018,493
51153901414,2019,500
51153901414,2020,716
51153901414,2021,750
51153901417,2017,426
51153901417,2018,404
51153901417,2019,401
51153901417,2020,607
51153901417,2021,626
51153901411,2017,708
51153901411,2018,702
51153901411,2019,722
51153901411,2020,899
51153901508,2017,551
51153901508,2018,531
51153901508,2019,534
51153901505,2017,550
51153901505,2018,530
51153901505,2019,533
51153901510,2017,537
51153901510,2018,517
51153901510,2019,511
51107611813,2017,715
51107611813,2018,708
51107611813,2019,728
51107611029,2017,667
51107611029,2018,657
51107611029,2019,677
51153901411,2021,952
51153901508,2020,753
51153901508,2021,788
51153901505,2020,748
51153901505,2021,784
51107611813,2020,894
51107611813,2021,950
51153901510,2021,744
51153901510,2020,700
51107611029,2020,835
51107611029,2021,892
51061930401,2017,314
51061930401,2018,300
51061930401,2019,298
51061930401,2020,503
51061930401,2021,518
51153901511,2017,541
51153901511,2018,522
51153901511,2019,514
51153901511,2020,709
51153901511,2021,745
51153901509,2017,439
51153901509,2018,431
51153901509,2019,428
51153901509,2020,620
51153901509,2021,656
51107610900,2017,587
51107610900,2018,577
51107610900,2019,583
51107610602,2017,452
51107610602,2018,436
51107610602,2019,435
51107610602,2020,619
51107610602,2021,657
51107610604,2017,485
51107610604,2018,475
51107610604,2019,478
51107610604,2020,654
51107610604,2021,691
51061930304,2017,172
51061930304,2018,163
51061930304,2019,168
51061930304,2020,327
51061930304,2021,342
51107610601,2017,372
51107610601,2018,370
51107610601,2019,366
51107610400,2017,313
51107610400,2018,309
51107610400,2019,306
51107610300,2017,229
51107610300,2018,228
51107610300,2019,221
51107610703,2017,312
51107610703,2018,311
51107610703,2019,309
51061930102,2017,234
51061930102,2018,229
51061930102,2019,221
51061930102,2020,369
51061930102,2021,389
51107610702,2017,238
51107610702,2018,234
51107610702,2019,224
51107610201,2017,216
51107610201,2018,214
51107610201,2019,206
51107610701,2017,290
51107610701,2018,291
51107610701,2019,267
51061930100,2017,297
51061930100,2018,288
51061930100,2019,286
51061930100,2020,213
51061930100,2021,224
51107610800,2017,239
51107610800,2018,241
51107610800,2019,222
51179010202,2017,216
51179010202,2018,210
51179010202,2019,197
51179010202,2020,319
51179010202,2021,327
51187020700,2020,44
51187020700,2021,41
51157950100,2017,24
51157950100,2018,27
51157950100,2019,30
51061930203,2017,53
51061930203,2018,58
51061930203,2019,59
51187020101,2017,47
51187020101,2018,49
51187020101,2019,46
51061930101,2017,191
51061930101,2018,193
51061930101,2019,176
51187020100,2020,112
51187020100,2021,110
51043010300,2017,161
51043010300,2018,165
51043010300,2019,149
51179010308,2020,162
51179010308,2021,163
51179010303,2017,207
51179010303,2018,196
51179010303,2019,185
51177020105,2017,63
51177020105,2018,68
51177020105,2019,61
51179010307,2017,98
51179010307,2018,97
51179010307,2019,88
51179010307,2020,188
51179010307,2021,191
51179010303,2020,75
51179010303,2021,77
51179010308,2017,68
51179010308,2018,73
51179010308,2019,64
51179010305,2017,120
51179010305,2018,123
51179010305,2019,114
51179010305,2020,222
51179010305,2021,224
51141030100,2017,41
51141030100,2018,38
51141030100,2019,39
51067020800,2017,268
51067020800,2018,288
51067020800,2019,281
51121021500,2017,104
51121021500,2018,114
51121021500,2019,110
51750010200,2017,99
51750010200,2018,109
51750010200,2019,103
51121021100,2017,144
51121021100,2018,153
51121021100,2019,152
51121020800,2017,117
51121020800,2018,126
51121020800,2019,123
51121020700,2017,141
51121020700,2018,150
51121020700,2019,150
51121021200,2017,98
51121021200,2018,108
51121021200,2019,103
51121020300,2017,97
51121020300,2018,107
51121020300,2019,102
51121020400,2017,96
51121020400,2018,103
51121020400,2019,98
51063920101,2017,125
51063920101,2018,132
51063920101,2019,125
51141030102,2017,42
51141030102,2018,39
51141030102,2019,40
51141030102,2020,39
51141030102,2021,26
51141030100,2020,31
51141030100,2021,17
51141030101,2017,10
51141030101,2018,11
51141030101,2019,12
51141030101,2020,12
51141030101,2021,7
51089011300,2017,47
51089011300,2018,44
51089011300,2019,46
51089011300,2020,54
51089011300,2021,35
51067020702,2017,53
51067020702,2018,50
51067020702,2019,52
51067020702,2020,62
51067020702,2021,44
51067020600,2017,43
51067020600,2018,40
51067020600,2019,42
51067020600,2020,51
51067020600,2021,34
51067020700,2017,67
51067020700,2018,66
51067020700,2019,67
51067020700,2020,46
51067020700,2021,30
51067020701,2017,51
51067020701,2018,49
51067020701,2019,51
51067020701,2020,59
51067020701,2021,41
51063920104,2017,62
51063920104,2018,65
51063920104,2019,62
51063920104,2020,94
51063920104,2021,97
51067020802,2017,232
51067020802,2018,252
51067020802,2019,246
51067020802,2020,275
51067020802,2021,251
51067020800,2020,241
51067020800,2021,220
51067020801,2017,253
51067020801,2018,275
51067020801,2019,274
51067020801,2020,297
51067020801,2021,272
51063920101,2020,60
51063920101,2021,64
51063920103,2017,121
51063920103,2018,123
51063920103,2019,116
51063920103,2020,182
51063920103,2021,178
51067020501,2017,237
51067020501,2018,263
51067020501,2019,262
51067020501,2020,293
51067020501,2021,275
51121021502,2017,72
51121021502,2018,76
51121021502,2019,72
51121021502,2020,104
51121021502,2021,108
51121021500,2020,73
51121021500,2021,78
51121021501,2017,75
51121021501,2018,79
51121021501,2019,76
51121021501,2020,108
51121021501,2021,112
51067020502,2017,236
51067020502,2018,264
51067020502,2019,263
51067020502,2020,293
51067020502,2021,277
51121021000,2017,120
51121021000,2018,123
51121021000,2019,123
51121021000,2020,158
51121021000,2021,155
51121020802,2017,122
51121020802,2018,126
51121020802,2019,126
51121020802,2020,163
51121020802,2021,161
51121021101,2017,92
51121021101,2018,95
51121021101,2019,93
51121021101,2020,123
51121021101,2021,125
51121021400,2017,194
51121021400,2018,204
51121021400,2019,212
51121021400,2020,263
51121021400,2021,259
51063920102,2017,14
51063920102,2018,14
51063920102,2019,16
51063920102,2020,51
51063920102,2021,46
51155210600,2020,102
51155210600,2021,108
51750010201,2020,102
51750010201,2021,108
51750010202,2020,102
51750010202,2021,108
51121020900,2020,217
51121020900,2021,214
51750010101,2020,102
51750010101,2021,108
51750010102,2020,105
51750010102,2021,111
51121020801,2020,155
51121020801,2021,154
51155210101,2020,104
51155210101,2021,110
51121021102,2020,154
51121021102,2021,153
51121021202,2020,105
51121021202,2021,111
51155210102,2020,102
51155210102,2021,108
51155980100,2020,102
51155980100,2021,108
51121020202,2020,120
51121020202,2021,124
51121020702,2020,151
51121020702,2021,150
51121020701,2020,100
51121020701,2021,106
51121020201,2020,104
51121020201,2021,110
51121020100,2020,104
51121020100,2021,110
51121020600,2020,100
51121020600,2021,106
51121020301,2020,103
51121020301,2021,109
51121020401,2020,103
51121020401,2021,109
51121020302,2020,101
51121020302,2021,107
51121020402,2020,99
51121020402,2021,105
51121021300,2020,187
51121021300,2021,186
51109950400,2017,41
51109950400,2018,36
51109950400,2019,35
51109950201,2017,47
51109950201,2018,41
51109950201,2019,39
51109950202,2017,22
51109950202,2018,20
51109950202,2019,19
51109950202,2020,34
51109950202,2021,33
51089010100,2020,49
51089010100,2021,32
51089011100,2020,48
51089011100,2021,32
51143010400,2020,81
51143010400,2021,69
51067020902,2020,54
51067020902,2021,37
51067020900,2020,38
51067020900,2021,23
51067020902,2017,43
51067020902,2018,39
51067020902,2019,41
51067020900,2017,53
51067020900,2018,50
51067020900,2019,51
51089010900,2017,38
51089010900,2018,35
51089010900,2019,36
51089010900,2020,34
51141030302,2017,38
51141030302,2018,35
51141030302,2019,36
51141030302,2020,34
51690000500,2017,78
51690000500,2018,76
51690000500,2019,72
51690000500,2020,75
51089010800,2017,38
51089010800,2018,35
51089010800,2019,36
51089010800,2020,45
51690000400,2017,78
51690000400,2018,76
51690000400,2019,72
51690000400,2020,75
51690000300,2017,105
51690000300,2018,102
51690000300,2019,96
51690000300,2020,94
51690000200,2017,78
51690000200,2018,76
51690000200,2019,72
51690000200,2020,75
51690000100,2017,105
51690000100,2018,102
51690000100,2019,96
51690000100,2020,94
51089010100,2017,39
51089010100,2018,36
51089010100,2019,37
51089011000,2017,38
51089011000,2018,35
51089011000,2019,36
51089011000,2020,34
51089010200,2017,38
51089010200,2018,35
51089010200,2019,36
51089010200,2020,45
51089011100,2017,38
51089011100,2018,35
51089011100,2019,36
51089011200,2017,38
51089011200,2018,35
51089011200,2019,36
51089011200,2020,45
51089010900,2021,21
51141030302,2021,21
51690000500,2021,65
51089010800,2021,31
51690000400,2021,66
51690000300,2021,83
51690000200,2021,66
51690000100,2021,83
51089011000,2021,21
51089010200,2021,31
51089011200,2021,31
51089010400,2020,93
51089010400,2021,84
51187020601,2019,115
51187020200,2019,115
51171040101,2019,115
51171040101,2020,121
51171040101,2021,119
51171040100,2019,129
51171040100,2020,111
51171040100,2021,110
51171040102,2019,115
51069050700,2019,114
51069050801,2019,114
51043010200,2019,124
51069050804,2019,114
51069050802,2020,110
51069050802,2021,109
51069050805,2019,114
51069050600,2019,114
51069050806,2019,114
51069050803,2020,110
51069050803,2021,109
51069050807,2019,114
51069050401,2019,114
51069050900,2019,114
51043010101,2019,146
51107610202,2019,227
